symbol,name,market,price,low_60d,rebound_pct,rsi
009190,대양금속,KOSPI,1255.0,1105.0,13.574660633484159,47.25848563968668
466950,글로벌AI액티브,KOSPI,24875.0,21911.0,13.527451964766545,50.4983388704319
489010,글로벌AI인프라,KOSPI,17625.0,15525.0,13.526570048309171,52.974828375286044
317830,에스피시스템스,KOSDAQ,10340.0,9110.0,13.501646542261248,40.024479804161565
122690,서진오토모티브,KOSDAQ,2525.0,2225.0,13.483146067415742,40.71661237785016
465350,차전지TOP10인버스,KOSPI,18865.0,16625.0,13.473684210526326,53.62657931679925
207760,미스터블루,KOSDAQ,1095.0,965.0,13.471502590673579,43.09978768577495
226330,신테카바이오,KOSDAQ,3285.0,2895.0,13.471502590673579,44.1860465116279
377330,이지트로닉스,KOSDAQ,3000.0,2645.0,13.421550094517954,41.98473282442749
378850,화승알앤에이,KOSPI,3550.0,3130.0,13.418530351437695,45.16129032258064
269370,글로벌인프라,KOSPI,19145.0,16884.0,13.391376451077953,57.37122557726465
115530,씨엔플러스,KOSDAQ,288.0,254.0,13.38582677165354,55.94405594405594
377450,리파인,KOSDAQ,12630.0,11140.0,13.375224416517062,40.80882352941177
000155,두산우,KOSPI,502000.0,443000.0,13.318284424379234,41.260744985673355
064400,씨엔에스,KOSPI,65600.0,57900.0,13.29879101899827,42.95942720763723
033560,블루콤,KOSDAQ,3165.0,2795.0,13.23792486583184,53.164556962025316
353590,오토앤,KOSDAQ,2830.0,2500.0,13.199999999999989,42.814371257485035
083790,인바이츠,KOSDAQ,1381.0,1220.0,13.1967213114754,57.726269315673285
317400,자이에스앤디,KOSPI,4375.0,3865.0,13.19534282018111,41.256830601092894
171010,램테크놀러지,KOSDAQ,3390.0,2995.0,13.188647746243731,42.42424242424243
426030,미국나스닥100액티브,KOSPI,38075.0,33641.0,13.180345411848627,54.061624649859944
039440,에스티아이,KOSDAQ,32650.0,28850.0,13.171577123050259,47.22222222222223
094360,칩스앤미디어,KOSDAQ,16460.0,14550.0,13.127147766323022,41.46567717996289
441540,조선해운,KOSPI,32220.0,28495.0,13.072468854184937,41.00401606425702
012280,영화금속,KOSPI,1030.0,911.0,13.06256860592756,45.6359102244389
054410,케이피티유,KOSDAQ,3550.0,3140.0,13.05732484076434,52.84552845528455
228760,지노믹트리,KOSDAQ,19660.0,17390.0,13.053479010925816,40.696686491079014
009140,경인전자,KOSPI,22000.0,19460.0,13.052415210688583,50.0
139240,철강소재,KOSPI,13675.0,12100.0,13.016528925619841,42.30769230769231
263020,디케이앤디,KOSDAQ,3040.0,2690.0,13.011152416356886,48.582995951417004
419650,글로벌수소,KOSPI,4865.0,4305.0,13.008130081300816,52.7027027027027
188260,세니젠,KOSDAQ,1738.0,1538.0,13.003901170351106,50.53516819571866
110790,크리스에프앤씨,KOSDAQ,4305.0,3810.0,12.992125984251967,59.292035398230084
466410,사이냅소프트,KOSDAQ,11310.0,10010.0,12.987012987012992,44.65811965811966
069260,휴켐스,KOSPI,19090.0,16900.0,12.958579881656807,42.52163164400494
004140,동방,KOSPI,2750.0,2435.0,12.936344969199176,51.15384615384615
382150,온코크로스,KOSDAQ,7010.0,6210.0,12.88244766505635,43.51464435146443
