date,code,name,entry_price,exit_price,return,exit_reason,signals,gap_pct,change_pct,trade_amount
2026-03-24,240810,원익IPS,122408.99999999999,126081.26999999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.819277108433735,10.591133004926109,238724769000.0
2026-03-24,014970,삼륭물산,8552.55,8424.26175,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",0.0,12.220916568742656,203925122800.0
2026-03-24,050890,쏠리드,12944.399999999998,12750.233999999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.12287793047696,3.4161490683229814,192266221320.0
2026-03-24,066970,엘앤에프,118589.99999999999,122147.69999999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",5.263157894736842,5.932203389830509,173180125000.0
2026-03-24,450080,에코프로머티,63917.99999999999,65835.54,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.2622950819672125,6.918238993710692,143150132000.0
2026-03-24,082920,비츠로셀,30149.999999999996,29697.749999999996,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.9159519725557463,8.833333333333334,137153573300.0
2026-03-24,068270,셀트리온,196075.49999999997,193134.36749999996,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.6112586298459903,2.3065094823167605,136839772000.0
2026-03-24,196170,알테오젠,341197.49999999994,351433.42499999993,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.723146747352496,4.712812960235641,130275463500.0
2026-03-24,064350,현대로템,174266.99999999997,171652.99499999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.664298401420959,2.5951557093425603,122746552500.0
2026-03-24,247540,에코프로비엠,187733.99999999997,193366.02,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.29927414852038,3.3190578158458246,118839364000.0
2026-03-24,295310,에이치브이엠,91856.99999999999,90479.14499999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",4.576659038901601,14.113785557986871,105598117800.0
2026-03-24,003000,부광약품,6421.949999999999,6325.620749999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",5.7947019867549665,11.267605633802818,103295054070.0
2026-03-24,115440,우리넷,8502.3,8374.7655,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.1707317073170733,17.02127659574468,102102214500.0
2026-03-25,050890,쏠리드,13718.249999999998,13512.476249999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.4774774774774775,15.970695970695969,810952869630.0
2026-03-25,233740,Stock,16919.175,17426.75025,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.727664818237831,3.0591030591030592,711275273550.0
2026-03-25,263750,펄어비스,45174.74999999999,46529.99249999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",10.442260442260443,11.67964404894327,415287281000.0
2026-03-25,000250,삼천당제약,1041179.9999999999,1025562.2999999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",10.683760683760683,7.818532818532818,406665073000.0
2026-03-25,010170,대한광통신,8542.5,8414.3625,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.0303030303030303,7.1764705882352935,365471117360.0
2026-03-25,066970,엘앤에프,128639.99999999999,132499.19999999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.4,13.28125,344595835000.0
2026-03-25,006800,미래에셋증권,64018.49999999999,63058.22249999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.25531914893617,5.023547880690738,344313360300.0
2026-03-25,027360,아주IB투자,6733.499999999999,6632.497499999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.1341463414634148,27.164179104477608,335130723840.0
2026-03-25,375500,DL이앤씨,65626.5,64642.1025,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",8.291873963515755,6.1255742725880555,311156168400.0
2026-03-25,489790,한화비전,88439.99999999999,91093.19999999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",6.024096385542169,5.340909090909091,296788690800.0
2026-03-25,012450,한화에어로스페이스,1368809.9999999998,1348277.8499999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.0224719101123596,2.3494860499265786,254052318000.0
2026-03-25,298040,효성중공업,2792894.9999999995,2876681.8499999996,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.8878193261754905,7.5926592299388265,237923270000.0
2026-03-25,100790,미래에셋벤처투자,21607.499999999996,21283.387499999997,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.3653846153846154,25.581395348837212,227096271000.0
2026-03-25,368770,파이버프로,21607.499999999996,21283.387499999997,-1.5,stop_loss,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",0.702576112412178,7.209302325581396,222446330000.0
