symbol,name,market,strategy,score,price,volatility,returns_6m,max_dd,rsi,details
190620,단기통안채,KOSPI,배당성장,60,100840.0,0.17,1.06,-0.03,90.3,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.1%)', '✅ 낙폭 작음 (-0.0%)']"
195970,선진국MSCI,KOSPI,배당성장,60,14965.0,18.62,4.91,-16.0,30.0,"['✅ 변동성 18.6% (매우 안정)', '⚡ 안정적 (6M 4.9%)', '✅ 낙폭 작음 (-16.0%)']"
196230,단기통안채,KOSPI,배당성장,60,115670.0,0.16,0.99,-0.03,89.7,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.0%)', '✅ 낙폭 작음 (-0.0%)']"
223190,가치저변동,KOSPI,배당성장,60,23555.0,47.03,59.75,-19.05,42.2,"['❌ 변동성 47.0% (높음)', '✅ 꾸준한 성장 (6M 59.7%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (42.2)']"
227550,산업재,KOSPI,배당성장,60,13930.0,48.32,37.58,-12.92,54.2,"['❌ 변동성 48.3% (높음)', '✅ 꾸준한 성장 (6M 37.6%)', '✅ 낙폭 작음 (-12.9%)', '✅ RSI 적정 (54.2)']"
227830,코스피,KOSPI,배당성장,60,57525.0,50.46,64.61,-19.05,45.9,"['❌ 변동성 50.5% (높음)', '✅ 꾸준한 성장 (6M 64.6%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (45.9)']"
229200,코스닥150,KOSPI,배당성장,60,19640.0,64.72,39.24,-19.15,48.5,"['❌ 변동성 64.7% (높음)', '✅ 꾸준한 성장 (6M 39.2%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (48.5)']"
232080,코스닥150,KOSPI,배당성장,60,20070.0,64.15,38.75,-19.07,48.6,"['❌ 변동성 64.1% (높음)', '✅ 꾸준한 성장 (6M 38.7%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (48.6)']"
234310,셀렉트밸류,KOSPI,배당성장,60,25665.0,45.96,50.79,-17.97,42.3,"['❌ 변동성 46.0% (높음)', '✅ 꾸준한 성장 (6M 50.8%)', '✅ 낙폭 작음 (-18.0%)', '✅ RSI 적정 (42.3)']"
244620,모멘텀Plus,KOSPI,배당성장,60,19235.0,51.87,27.38,-16.73,47.8,"['❌ 변동성 51.9% (높음)', '✅ 꾸준한 성장 (6M 27.4%)', '✅ 낙폭 작음 (-16.7%)', '✅ RSI 적정 (47.8)']"
244660,퀄리티Plus,KOSPI,배당성장,60,9630.0,24.98,4.56,-13.27,28.0,"['✅ 변동성 25.0% (매우 안정)', '⚡ 안정적 (6M 4.6%)', '✅ 낙폭 작음 (-13.3%)']"
253280,헬스케어,KOSPI,배당성장,60,17775.0,50.85,15.38,-16.61,41.0,"['❌ 변동성 50.8% (높음)', '✅ 꾸준한 성장 (6M 15.4%)', '✅ 낙폭 작음 (-16.6%)', '✅ RSI 적정 (41.0)']"
261920,필리핀,KOSPI,배당성장,60,13350.0,20.31,0.73,-14.34,26.6,"['✅ 변동성 20.3% (매우 안정)', '⚡ 안정적 (6M 0.7%)', '✅ 낙폭 작음 (-14.3%)']"
265690,러시아MSCI,KOSPI,배당성장,60,8535.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
267260,현대일렉트릭,KOSPI,배당성장,60,905000.0,67.29,52.1,-26.59,35.6,"['❌ 변동성 67.3% (높음)', '✅ 꾸준한 성장 (6M 52.1%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-26.6%)', '⚡ RSI 보통 (35.6)']"
267450,미국장기국채선물인버스,KOSPI,배당성장,60,10795.0,8.89,1.87,-8.21,71.1,"['✅ 변동성 8.9% (매우 안정)', '⚡ 안정적 (6M 1.9%)', '✅ 낙폭 작음 (-8.2%)']"
270800,고배당,KOSPI,배당성장,60,16185.0,43.18,19.61,-14.51,45.5,"['❌ 변동성 43.2% (높음)', '✅ 꾸준한 성장 (6M 19.6%)', '✅ 낙폭 작음 (-14.5%)', '✅ RSI 적정 (45.5)']"
270810,코스닥150,KOSPI,배당성장,60,19535.0,64.01,38.89,-18.81,48.6,"['❌ 변동성 64.0% (높음)', '✅ 꾸준한 성장 (6M 38.9%)', '✅ 낙폭 작음 (-18.8%)', '✅ RSI 적정 (48.6)']"
272570,중장기국공채액티브,KOSPI,배당성장,60,108410.0,3.2,-2.15,-2.68,43.2,"['✅ 변동성 3.2% (매우 안정)', '❌ 변동 큼 (6M -2.2%)', '✅ 낙폭 작음 (-2.7%)', '✅ RSI 적정 (43.2)']"
272910,중장기국공채액티브,KOSPI,배당성장,60,106400.0,3.19,-1.84,-2.59,46.5,"['✅ 변동성 3.2% (매우 안정)', '❌ 변동 큼 (6M -1.8%)', '✅ 낙폭 작음 (-2.6%)', '✅ RSI 적정 (46.5)']"
275300,우량주,KOSPI,배당성장,60,22000.0,55.12,90.48,-19.95,47.9,"['❌ 변동성 55.1% (높음)', '✅ 꾸준한 성장 (6M 90.5%)', '✅ 낙폭 작음 (-19.9%)', '✅ RSI 적정 (47.9)']"
276650,글로벌테크놀로지,KOSPI,배당성장,60,36895.0,23.35,2.88,-19.07,43.4,"['✅ 변동성 23.3% (매우 안정)', '❌ 변동 큼 (6M 2.9%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (43.4)']"
277630,코스피,KOSPI,배당성장,60,57920.0,50.36,64.93,-19.32,45.6,"['❌ 변동성 50.4% (높음)', '✅ 꾸준한 성장 (6M 64.9%)', '✅ 낙폭 작음 (-19.3%)', '✅ RSI 적정 (45.6)']"
277640,코스피대형주,KOSPI,배당성장,60,29645.0,51.62,73.01,-19.97,46.1,"['❌ 변동성 51.6% (높음)', '✅ 꾸준한 성장 (6M 73.0%)', '✅ 낙폭 작음 (-20.0%)', '✅ RSI 적정 (46.1)']"
279540,최소변동성,KOSPI,배당성장,60,19115.0,42.23,45.92,-15.9,43.8,"['❌ 변동성 42.2% (높음)', '✅ 꾸준한 성장 (6M 45.9%)', '✅ 낙폭 작음 (-15.9%)', '✅ RSI 적정 (43.8)']"
280920,주도업종,KOSPI,배당성장,60,21035.0,47.77,50.73,-19.37,42.4,"['❌ 변동성 47.8% (높음)', '✅ 꾸준한 성장 (6M 50.7%)', '✅ 낙폭 작음 (-19.4%)', '✅ RSI 적정 (42.4)']"
289250,유니버설,KOSPI,배당성장,60,24795.0,54.4,83.19,-19.73,46.4,"['❌ 변동성 54.4% (높음)', '✅ 꾸준한 성장 (6M 83.2%)', '✅ 낙폭 작음 (-19.7%)', '✅ RSI 적정 (46.4)']"
289670,국채선물10년,KOSPI,배당성장,60,53590.0,6.52,-5.2,-7.34,43.9,"['✅ 변동성 6.5% (매우 안정)', '❌ 변동 큼 (6M -5.2%)', '✅ 낙폭 작음 (-7.3%)', '✅ RSI 적정 (43.9)']"
292560,일본엔선물,KOSPI,배당성장,60,8685.0,8.42,-0.53,-10.88,53.3,"['✅ 변동성 8.4% (매우 안정)', '❌ 변동 큼 (6M -0.5%)', '✅ 낙폭 작음 (-10.9%)', '✅ RSI 적정 (53.3)']"
295000,국채선물10년,KOSPI,배당성장,60,52990.0,6.65,-5.05,-7.47,47.1,"['✅ 변동성 6.7% (매우 안정)', '❌ 변동 큼 (6M -5.0%)', '✅ 낙폭 작음 (-7.5%)', '✅ RSI 적정 (47.1)']"
298000,효성화학,KOSPI,배당성장,60,38900.0,0.0,0.0,0.0,50.0,"['✅ 변동성 0.0% (매우 안정)', '❌ 변동 큼 (6M 0.0%)', '✅ 낙폭 작음 (0.0%)', '✅ RSI 적정 (50.0)']"
301400,코스닥150,KOSPI,배당성장,60,19825.0,63.99,38.73,-18.88,48.3,"['❌ 변동성 64.0% (높음)', '✅ 꾸준한 성장 (6M 38.7%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (48.3)']"
302190,중장기국채,KOSPI,배당성장,60,50835.0,4.19,-3.02,-4.14,46.3,"['✅ 변동성 4.2% (매우 안정)', '❌ 변동 큼 (6M -3.0%)', '✅ 낙폭 작음 (-4.1%)', '✅ RSI 적정 (46.3)']"
302450,코스피,KOSPI,배당성장,60,57750.0,49.81,65.25,-19.45,45.2,"['❌ 변동성 49.8% (높음)', '✅ 꾸준한 성장 (6M 65.3%)', '✅ 낙폭 작음 (-19.5%)', '✅ RSI 적정 (45.2)']"
304670,미국30년국채울트라선물인버스,KOSPI,배당성장,60,11775.0,9.36,3.0,-9.22,67.4,"['✅ 변동성 9.4% (매우 안정)', '⚡ 안정적 (6M 3.0%)', '✅ 낙폭 작음 (-9.2%)']"
304770,코스닥150,KOSPI,배당성장,60,19605.0,66.26,38.89,-18.87,48.2,"['❌ 변동성 66.3% (높음)', '✅ 꾸준한 성장 (6M 38.9%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (48.2)']"
304940,미국나스닥100선물,KOSPI,배당성장,60,27295.0,19.89,0.53,-18.47,45.9,"['✅ 변동성 19.9% (매우 안정)', '❌ 변동 큼 (6M 0.5%)', '✅ 낙폭 작음 (-18.5%)', '✅ RSI 적정 (45.9)']"
305050,코스피,KOSPI,배당성장,60,58045.0,51.2,65.11,-19.75,45.6,"['❌ 변동성 51.2% (높음)', '✅ 꾸준한 성장 (6M 65.1%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (45.6)']"
316670,코스닥150,KOSPI,배당성장,60,9790.0,64.04,39.36,-18.69,48.2,"['❌ 변동성 64.0% (높음)', '✅ 꾸준한 성장 (6M 39.4%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (48.2)']"
325010,성장주,KOSPI,배당성장,60,33325.0,55.11,75.53,-19.89,48.4,"['❌ 변동성 55.1% (높음)', '✅ 꾸준한 성장 (6M 75.5%)', '✅ 낙폭 작음 (-19.9%)', '✅ RSI 적정 (48.4)']"
325020,배당가치,KOSPI,배당성장,60,24925.0,43.65,45.24,-18.28,40.6,"['❌ 변동성 43.6% (높음)', '✅ 꾸준한 성장 (6M 45.2%)', '✅ 낙폭 작음 (-18.3%)', '✅ RSI 적정 (40.6)']"
328370,코스피TR,KOSPI,배당성장,60,30880.0,49.54,64.74,-19.25,45.0,"['❌ 변동성 49.5% (높음)', '✅ 꾸준한 성장 (6M 64.7%)', '✅ 낙폭 작음 (-19.2%)', '✅ RSI 적정 (45.0)']"
336160,금융채액티브,KOSPI,배당성장,60,101410.0,1.88,-0.69,-1.1,46.3,"['✅ 변동성 1.9% (매우 안정)', '❌ 변동 큼 (6M -0.7%)', '✅ 낙폭 작음 (-1.1%)', '✅ RSI 적정 (46.3)']"
337120,멀티팩터,KOSPI,배당성장,60,27560.0,45.81,69.91,-17.88,44.9,"['❌ 변동성 45.8% (높음)', '✅ 꾸준한 성장 (6M 69.9%)', '✅ 낙폭 작음 (-17.9%)', '✅ RSI 적정 (44.9)']"
337140,코스피대형주,KOSPI,배당성장,60,28750.0,52.01,73.93,-19.82,46.4,"['❌ 변동성 52.0% (높음)', '✅ 꾸준한 성장 (6M 73.9%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (46.4)']"
354500,코스닥150,KOSPI,배당성장,60,19795.0,65.55,39.11,-18.84,48.3,"['❌ 변동성 65.5% (높음)', '✅ 꾸준한 성장 (6M 39.1%)', '✅ 낙폭 작음 (-18.8%)', '✅ RSI 적정 (48.3)']"
359210,코스피TR,KOSPI,배당성장,60,28630.0,51.55,65.2,-19.89,45.5,"['❌ 변동성 51.6% (높음)', '✅ 꾸준한 성장 (6M 65.2%)', '✅ 낙폭 작음 (-19.9%)', '✅ RSI 적정 (45.5)']"
363510,단기통안채,KOSPI,배당성장,60,110915.0,0.19,1.04,-0.04,97.0,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.0%)', '✅ 낙폭 작음 (-0.0%)']"
364690,혁신기술테마액티브,KOSPI,배당성장,60,30740.0,50.0,71.4,-18.41,47.2,"['❌ 변동성 50.0% (높음)', '✅ 꾸준한 성장 (6M 71.4%)', '✅ 낙폭 작음 (-18.4%)', '✅ RSI 적정 (47.2)']"
367740,산업,KOSPI,배당성장,60,29275.0,55.26,84.02,-18.88,51.8,"['❌ 변동성 55.3% (높음)', '✅ 꾸준한 성장 (6M 84.0%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (51.8)']"
375760,탄소효율그린뉴딜,KOSPI,배당성장,60,19440.0,52.34,74.52,-19.01,46.5,"['❌ 변동성 52.3% (높음)', '✅ 꾸준한 성장 (6M 74.5%)', '✅ 낙폭 작음 (-19.0%)', '✅ RSI 적정 (46.5)']"
381170,미국테크TOP10,KOSPI,배당성장,60,29250.0,18.78,5.7,-21.25,60.4,"['✅ 변동성 18.8% (매우 안정)', '❌ 변동 큼 (6M 5.7%)', '✅ 거래 안정', '⚡ 낙폭 보통 (-21.2%)', '⚡ RSI 보통 (60.4)']"
385590,액티브,KOSPI,배당성장,60,17505.0,48.72,68.07,-18.93,44.4,"['❌ 변동성 48.7% (높음)', '✅ 꾸준한 성장 (6M 68.1%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (44.4)']"
385710,이노베이션액티브,KOSPI,배당성장,60,12875.0,57.45,42.66,-19.15,49.8,"['❌ 변동성 57.4% (높음)', '✅ 꾸준한 성장 (6M 42.7%)', '✅ 낙폭 작음 (-19.2%)', '✅ RSI 적정 (49.8)']"
395170,동일가중,KOSPI,배당성장,60,15000.0,47.54,70.07,-17.32,49.1,"['❌ 변동성 47.5% (높음)', '✅ 꾸준한 성장 (6M 70.1%)', '✅ 낙폭 작음 (-17.3%)', '✅ RSI 적정 (49.1)']"
395750,가치주액티브,KOSPI,배당성장,60,16375.0,45.89,56.7,-18.4,44.6,"['❌ 변동성 45.9% (높음)', '✅ 꾸준한 성장 (6M 56.7%)', '✅ 낙폭 작음 (-18.4%)', '✅ RSI 적정 (44.6)']"
395760,성장주액티브,KOSPI,배당성장,60,17735.0,43.54,58.99,-15.96,47.4,"['❌ 변동성 43.5% (높음)', '✅ 꾸준한 성장 (6M 59.0%)', '✅ 낙폭 작음 (-16.0%)', '✅ RSI 적정 (47.4)']"
397420,국채선물5년추종,KOSPI,배당성장,60,50910.0,3.65,-2.18,-3.22,47.2,"['✅ 변동성 3.6% (매우 안정)', '❌ 변동 큼 (6M -2.2%)', '✅ 낙폭 작음 (-3.2%)', '✅ RSI 적정 (47.2)']"
402460,메타버스MZ,KOSPI,배당성장,60,9870.0,41.56,22.08,-19.78,40.5,"['❌ 변동성 41.6% (높음)', '✅ 꾸준한 성장 (6M 22.1%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (40.5)']"
403790,마이다스,KOSPI,배당성장,60,46485.0,47.79,65.85,-18.87,45.1,"['❌ 변동성 47.8% (높음)', '✅ 꾸준한 성장 (6M 65.9%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (45.1)']"
407300,골프테마,KOSPI,배당성장,60,11275.0,48.24,36.07,-17.89,44.2,"['❌ 변동성 48.2% (높음)', '✅ 꾸준한 성장 (6M 36.1%)', '✅ 낙폭 작음 (-17.9%)', '✅ RSI 적정 (44.2)']"
413930,액티브,KOSPI,배당성장,60,21805.0,52.12,72.03,-19.56,46.2,"['❌ 변동성 52.1% (높음)', '✅ 꾸준한 성장 (6M 72.0%)', '✅ 낙폭 작음 (-19.6%)', '✅ RSI 적정 (46.2)']"
426150,대한민국국고채액티브,KOSPI,배당성장,60,54190.0,6.32,-6.89,-9.12,44.0,"['✅ 변동성 6.3% (매우 안정)', '❌ 변동 큼 (6M -6.9%)', '✅ 낙폭 작음 (-9.1%)', '✅ RSI 적정 (44.0)']"
430500,물가채KIS,KOSPI,배당성장,60,113880.0,5.32,-1.94,-4.65,57.1,"['✅ 변동성 5.3% (매우 안정)', '❌ 변동 큼 (6M -1.9%)', '✅ 낙폭 작음 (-4.6%)', '✅ RSI 적정 (57.1)']"
432600,국채선물3년,KOSPI,배당성장,60,55050.0,2.5,-1.03,-1.68,47.4,"['✅ 변동성 2.5% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.7%)', '✅ RSI 적정 (47.4)']"
433250,액티브,KOSPI,배당성장,60,21645.0,40.53,48.0,-14.87,48.0,"['❌ 변동성 40.5% (높음)', '✅ 꾸준한 성장 (6M 48.0%)', '✅ 낙폭 작음 (-14.9%)', '✅ RSI 적정 (48.0)']"
438560,국고채3년,KOSPI,배당성장,60,100140.0,2.48,-1.04,-1.59,45.5,"['✅ 변동성 2.5% (매우 안정)', '❌ 변동 큼 (6M -1.0%)', '✅ 낙폭 작음 (-1.6%)', '✅ RSI 적정 (45.5)']"
438570,국고채10년,KOSPI,배당성장,60,101260.0,6.7,-5.19,-7.09,44.7,"['✅ 변동성 6.7% (매우 안정)', '❌ 변동 큼 (6M -5.2%)', '✅ 낙폭 작음 (-7.1%)', '✅ RSI 적정 (44.7)']"
438740,마이다스,KOSPI,배당성장,60,35800.0,41.47,17.94,-15.52,42.2,"['❌ 변동성 41.5% (높음)', '✅ 꾸준한 성장 (6M 17.9%)', '✅ 낙폭 작음 (-15.5%)', '✅ RSI 적정 (42.2)']"
441540,조선해운,KOSPI,배당성장,60,32220.0,51.86,7.2,-17.91,41.0,"['❌ 변동성 51.9% (높음)', '✅ 꾸준한 성장 (6M 7.2%)', '✅ 낙폭 작음 (-17.9%)', '✅ RSI 적정 (41.0)']"
442090,에셋플러스,KOSPI,배당성장,60,24245.0,50.56,54.08,-15.27,48.9,"['❌ 변동성 50.6% (높음)', '✅ 꾸준한 성장 (6M 54.1%)', '✅ 낙폭 작음 (-15.3%)', '✅ RSI 적정 (48.9)']"
442260,마이티,KOSPI,배당성장,60,29180.0,53.93,78.8,-19.85,47.2,"['❌ 변동성 53.9% (높음)', '✅ 꾸준한 성장 (6M 78.8%)', '✅ 낙폭 작음 (-19.8%)', '✅ RSI 적정 (47.2)']"
445690,주주가치액티브,KOSPI,배당성장,60,27395.0,43.35,45.72,-18.34,41.9,"['❌ 변동성 43.4% (높음)', '✅ 꾸준한 성장 (6M 45.7%)', '✅ 낙폭 작음 (-18.3%)', '✅ RSI 적정 (41.9)']"
448490,국고채액티브,KOSPI,배당성장,60,54565.0,6.41,-5.37,-7.28,43.8,"['✅ 변동성 6.4% (매우 안정)', '❌ 변동 큼 (6M -5.4%)', '✅ 낙폭 작음 (-7.3%)', '✅ RSI 적정 (43.8)']"
448570,코리아액티브,KOSPI,배당성장,60,25755.0,47.98,57.67,-17.95,43.8,"['❌ 변동성 48.0% (높음)', '✅ 꾸준한 성장 (6M 57.7%)', '✅ 낙폭 작음 (-18.0%)', '✅ RSI 적정 (43.8)']"
449690,한중반도체,KOSPI,배당성장,60,36635.0,47.23,73.12,-16.08,51.7,"['❌ 변동성 47.2% (높음)', '✅ 꾸준한 성장 (6M 73.1%)', '✅ 낙폭 작음 (-16.1%)', '✅ RSI 적정 (51.7)']"
450190,한중반도체,KOSPI,배당성장,60,37035.0,47.79,73.26,-16.33,51.9,"['❌ 변동성 47.8% (높음)', '✅ 꾸준한 성장 (6M 73.3%)', '✅ 낙폭 작음 (-16.3%)', '✅ RSI 적정 (51.9)']"
450910,코스닥150,KOSPI,배당성장,60,19210.0,64.87,38.65,-18.91,48.1,"['❌ 변동성 64.9% (높음)', '✅ 꾸준한 성장 (6M 38.7%)', '✅ 낙폭 작음 (-18.9%)', '✅ RSI 적정 (48.1)']"
451600,국고채30년액티브,KOSPI,배당성장,60,98695.0,11.93,-14.41,-19.1,42.7,"['✅ 변동성 11.9% (매우 안정)', '❌ 변동 큼 (6M -14.4%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (42.7)']"
453010,금리,KOSPI,배당성장,60,108575.0,0.11,1.23,-0.01,100.0,"['✅ 변동성 0.1% (매우 안정)', '⚡ 안정적 (6M 1.2%)', '✅ 낙폭 작음 (-0.0%)']"
453060,금리액티브,KOSPI,배당성장,60,110055.0,0.23,1.29,-0.03,87.8,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.3%)', '✅ 낙폭 작음 (-0.0%)']"
453650,미국S,KOSPI,배당성장,60,17990.0,20.98,-2.18,-16.44,40.7,"['✅ 변동성 21.0% (매우 안정)', '❌ 변동 큼 (6M -2.2%)', '✅ 낙폭 작음 (-16.4%)', '✅ RSI 적정 (40.7)']"
453660,미국S,KOSPI,배당성장,60,17890.0,17.52,1.0,-14.63,43.6,"['✅ 변동성 17.5% (매우 안정)', '❌ 변동 큼 (6M 1.0%)', '✅ 낙폭 작음 (-14.6%)', '✅ RSI 적정 (43.6)']"
453810,인도Nifty50,KOSPI,배당성장,60,12740.0,17.21,-5.04,-13.46,21.4,"['✅ 변동성 17.2% (매우 안정)', '❌ 변동 큼 (6M -5.0%)', '✅ 거래 안정', '✅ 낙폭 작음 (-13.5%)']"
453850,미국30년국채액티브,KOSPI,배당성장,60,7570.0,9.0,-2.96,-10.34,32.8,"['✅ 변동성 9.0% (매우 안정)', '❌ 변동 큼 (6M -3.0%)', '✅ 거래 안정', '✅ 낙폭 작음 (-10.3%)']"
454180,차이나내수소비TOP,KOSPI,배당성장,60,9050.0,16.89,-2.42,-19.41,40.6,"['✅ 변동성 16.9% (매우 안정)', '❌ 변동 큼 (6M -2.4%)', '✅ 낙폭 작음 (-19.4%)', '✅ RSI 적정 (40.6)']"
455660,미국하이일드액티브,KOSPI,배당성장,60,9560.0,4.01,-0.92,-5.22,30.3,"['✅ 변동성 4.0% (매우 안정)', '❌ 변동 큼 (6M -0.9%)', '✅ 거래 안정', '✅ 낙폭 작음 (-5.2%)']"
457690,국고채액티브,KOSPI,배당성장,60,10645.0,4.98,-4.49,-5.54,41.2,"['✅ 변동성 5.0% (매우 안정)', '❌ 변동 큼 (6M -4.5%)', '✅ 낙폭 작음 (-5.5%)', '✅ RSI 적정 (41.2)']"
457700,국고채액티브,KOSPI,배당성장,60,10515.0,12.16,-13.37,-17.68,44.0,"['✅ 변동성 12.2% (매우 안정)', '❌ 변동 큼 (6M -13.4%)', '✅ 낙폭 작음 (-17.7%)', '✅ RSI 적정 (44.0)']"
457930,미래전략기술액티브,KOSPI,배당성장,60,27005.0,51.29,72.23,-18.13,49.5,"['❌ 변동성 51.3% (높음)', '✅ 꾸준한 성장 (6M 72.2%)', '✅ 낙폭 작음 (-18.1%)', '✅ RSI 적정 (49.5)']"
458030,국공채머니마켓액티브,KOSPI,배당성장,60,54325.0,0.29,1.23,-0.07,87.5,"['✅ 변동성 0.3% (매우 안정)', '⚡ 안정적 (6M 1.2%)', '✅ 낙폭 작음 (-0.1%)']"
458210,금리액티브,KOSPI,배당성장,60,109150.0,0.21,1.31,-0.02,87.0,"['✅ 변동성 0.2% (매우 안정)', '⚡ 안정적 (6M 1.3%)', '✅ 낙폭 작음 (-0.0%)']"
458250,미국30년국채스트립액티브,KOSPI,배당성장,60,37385.0,15.11,-6.1,-17.28,33.0,"['✅ 변동성 15.1% (매우 안정)', '❌ 변동 큼 (6M -6.1%)', '✅ 거래 안정', '✅ 낙폭 작음 (-17.3%)']"
460280,유전자혁신기술,KOSPI,배당성장,60,14240.0,46.4,31.3,-15.92,47.1,"['❌ 변동성 46.4% (높음)', '✅ 꾸준한 성장 (6M 31.3%)', '✅ 낙폭 작음 (-15.9%)', '✅ RSI 적정 (47.1)']"
461270,회사채,KOSPI,배당성장,60,11125.0,0.68,1.04,-0.23,89.5,"['✅ 변동성 0.7% (매우 안정)', '⚡ 안정적 (6M 1.0%)', '✅ 낙폭 작음 (-0.2%)']"
461450,코스닥글로벌,KOSPI,배당성장,60,18135.0,64.91,31.65,-18.23,47.2,"['❌ 변동성 64.9% (높음)', '✅ 꾸준한 성장 (6M 31.7%)', '✅ 낙폭 작음 (-18.2%)', '✅ RSI 적정 (47.2)']"
461460,국고채10년액티브,KOSPI,배당성장,60,52970.0,6.67,-5.38,-7.21,44.7,"['✅ 변동성 6.7% (매우 안정)', '❌ 변동 큼 (6M -5.4%)', '✅ 낙폭 작음 (-7.2%)', '✅ RSI 적정 (44.7)']"
461580,코스닥글로벌,KOSPI,배당성장,60,18430.0,67.66,30.43,-19.23,47.0,"['❌ 변동성 67.7% (높음)', '✅ 꾸준한 성장 (6M 30.4%)', '✅ 낙폭 작음 (-19.2%)', '✅ RSI 적정 (47.0)']"
462340,에셋플러스,KOSPI,배당성장,60,16030.0,19.71,-3.98,-15.84,47.5,"['✅ 변동성 19.7% (매우 안정)', '❌ 변동 큼 (6M -4.0%)', '✅ 낙폭 작음 (-15.8%)', '✅ RSI 적정 (47.5)']"
463290,단기금융채액티브,KOSPI,배당성장,60,107815.0,0.13,1.25,-0.01,100.0,"['✅ 변동성 0.1% (매우 안정)', '⚡ 안정적 (6M 1.2%)', '✅ 낙폭 작음 (-0.0%)']"
465780,마이티,KOSPI,배당성장,60,105080.0,0.33,0.96,-0.11,89.2,"['✅ 변동성 0.3% (매우 안정)', '⚡ 안정적 (6M 1.0%)', '✅ 낙폭 작음 (-0.1%)']"
470310,생성형AI강소기업액티브,KOSPI,배당성장,60,14165.0,55.31,51.58,-19.08,52.1,"['❌ 변동성 55.3% (높음)', '✅ 꾸준한 성장 (6M 51.6%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (52.1)']"
472150,배당커버드콜액티브,KOSPI,배당성장,60,17490.0,47.17,63.98,-17.42,47.4,"['❌ 변동성 47.2% (높음)', '✅ 꾸준한 성장 (6M 64.0%)', '✅ 낙폭 작음 (-17.4%)', '✅ RSI 적정 (47.4)']"
472720,주주가치액티브,KOSPI,배당성장,60,22685.0,45.92,42.11,-18.69,41.3,"['❌ 변동성 45.9% (높음)', '✅ 꾸준한 성장 (6M 42.1%)', '✅ 낙폭 작음 (-18.7%)', '✅ RSI 적정 (41.3)']"
474390,국고채30년액티브,KOSPI,배당성장,60,47775.0,11.17,-14.04,-19.07,43.6,"['✅ 변동성 11.2% (매우 안정)', '❌ 변동 큼 (6M -14.0%)', '✅ 낙폭 작음 (-19.1%)', '✅ RSI 적정 (43.6)']"
475260,월만기자동연장회사채AA-이상액티브,KOSPI,배당성장,60,10615.0,0.8,1.26,-0.19,80.0,"['✅ 변동성 0.8% (매우 안정)', '⚡ 안정적 (6M 1.3%)', '✅ 낙폭 작음 (-0.2%)']"
475270,월만기자동연장회사채AA-이상액티브,KOSPI,배당성장,60,10590.0,0.64,1.15,-0.1,71.4,"['✅ 변동성 0.6% (매우 안정)', '⚡ 안정적 (6M 1.1%)', '✅ 낙폭 작음 (-0.1%)']"
475280,월만기자동연장회사채AA-이상액티브,KOSPI,배당성장,60,10580.0,0.64,1.05,-0.18,75.0,"['✅ 변동성 0.6% (매우 안정)', '⚡ 안정적 (6M 1.1%)', '✅ 낙폭 작음 (-0.2%)']"
476450,머니마켓액티브,KOSPI,배당성장,60,52035.0,0.37,1.4,-0.06,80.0,"['✅ 변동성 0.4% (매우 안정)', '⚡ 안정적 (6M 1.4%)', '✅ 낙폭 작음 (-0.1%)']"
476550,미국30년국채커버드콜액티브,KOSPI,배당성장,60,7435.0,8.01,-2.44,-9.0,28.3,"['✅ 변동성 8.0% (매우 안정)', '❌ 변동 큼 (6M -2.4%)', '✅ 거래 안정', '✅ 낙폭 작음 (-9.0%)']"
477050,머니마켓액티브,KOSPI,배당성장,60,52715.0,0.33,1.4,-0.05,84.6,"['✅ 변동성 0.3% (매우 안정)', '⚡ 안정적 (6M 1.4%)', '✅ 낙폭 작음 (-0.0%)']"
