symbol,name,market,price,strategies_count,s1_top20,s2_turnaround,s3_momentum,s4_breakout,s5_ma200,s1_value,s2_value,s3_value,s4_value,s5_value
058610,에스피지,KOSDAQ,126800.0,4,True,True,False,True,True,66446205580.0,81.14285714285714,48.928238583410995,25634268400.0,126.38713449770353
064760,티씨케이,KOSDAQ,242500.0,4,True,True,False,True,True,25582923725.0,75.09025270758123,57.76081424936387,21053122500.0,66.07712142120926
065450,빅텍,KOSDAQ,5290.0,4,True,True,False,True,True,46714596571.0,50.92724679029956,58.10955961331902,39136488580.0,32.58062292842776
066310,큐에스아이,KOSDAQ,9780.0,4,True,True,True,False,True,3065358787.0,36.592178770949715,57.48502994011976,1950963300.0,23.190870271700128
067310,하나마이크론,KOSDAQ,32050.0,4,True,True,False,True,True,68219364700.0,39.95633187772927,46.774193548387096,36022821850.0,50.44652811190782
069540,빛과전자,KOSDAQ,1678.0,4,True,False,True,True,True,12316465182.55,183.44594594594597,69.30533117932148,86984722774.0,63.114534982624136
072950,빛샘전자,KOSDAQ,7670.0,4,True,True,True,False,True,2469660334.5,47.216890595009595,58.51602023608769,3758553110.0,40.61332710014804
074600,원익QnC,KOSDAQ,34850.0,4,True,True,True,False,True,18920737307.5,78.35209825997953,59.701492537313435,14965461250.0,59.26768853912454
080220,제주반도체,KOSDAQ,43800.0,4,True,True,False,True,True,230235776470.0,138.95253682487726,48.40613931523022,76248573000.0,95.40399105959823
080580,오킨스전자,KOSDAQ,18970.0,4,True,True,True,False,True,14113993578.5,102.23880597014924,56.77331518039482,9667756980.0,104.9813604192555
082920,비츠로셀,KOSDAQ,28000.0,4,True,False,True,True,True,9122046042.5,69.4915254237288,69.8507462686567,23998632000.0,69.3081765569852
084370,유진테크,KOSDAQ,121800.0,4,True,True,False,True,True,42592831310.0,69.63788300835654,47.28155339805825,20683954200.0,71.6683755985666
086520,에코프로,KOSDAQ,145900.0,4,True,True,False,True,True,492895571280.0,65.79545454545455,40.90202177293935,209448933500.0,78.79847181840742
087010,펩트론,KOSDAQ,316500.0,4,True,False,True,True,True,73841816700.0,48.243559718969564,60.93366093366094,112941126000.0,18.68112088975218
088800,에이스테크,KOSDAQ,3420.0,4,True,True,True,False,True,3399741500.75,42.50000000000001,58.264462809917354,3421641600.0,26.13247228865896
089030,테크윙,KOSDAQ,64100.0,4,True,False,True,True,True,244765868242.5,72.31182795698925,74.72256473489519,107720947400.0,45.433919455473614
091700,파트론,KOSDAQ,8370.0,4,True,True,True,False,True,4991021933.0,24.36849925705795,54.83870967741936,3409569720.0,21.698545287998083
094820,일진파워,KOSDAQ,17900.0,4,True,True,False,True,True,22658300243.5,62.5794732061762,45.23424878836834,21110669300.0,45.500656378659365
095660,네오위즈,KOSDAQ,27650.0,4,True,True,True,False,True,3485141887.5,20.21739130434783,54.6816479400749,1989666350.0,9.161254663534613
095910,에스에너지,KOSDAQ,1812.0,4,True,True,True,False,True,7822078206.3,111.68224299065419,59.50892857142856,4805679492.0,37.00235520053228
098070,한텍,KOSDAQ,42150.0,4,True,True,True,False,True,4493336940.0,39.569536423841065,58.695652173913054,8094148800.0,10.377877288082328
098460,고영,KOSDAQ,29050.0,4,True,True,False,True,True,83812871107.5,26.85589519650655,45.74468085106383,36973329400.0,42.19737779224499
099320,쎄트렉아이,KOSDAQ,193200.0,4,True,True,False,True,True,54685639255.0,241.94690265486724,58.52417302798982,21404628000.0,141.5490646537578
100790,미래에셋벤처투자,KOSDAQ,22700.0,4,True,True,False,True,True,60154383200.0,118.47930702598654,47.44744744744745,42401647800.0,118.32066207904748
108490,로보티즈,KOSDAQ,249000.0,4,True,True,False,True,True,60013467025.0,19.999999999999996,44.83516483516484,28775187000.0,45.22005138981859
109080,옵티시스,KOSDAQ,10390.0,4,True,True,True,False,True,1719386086.5,30.856423173803528,59.05096660808436,1339271000.0,14.885970974429853
112290,와이씨켐,KOSDAQ,26850.0,4,True,True,True,False,True,9323689197.5,34.92462311557789,54.0084388185654,8327205300.0,19.9040767386091
115180,큐리언트,KOSDAQ,48000.0,4,True,False,True,True,True,27379992545.0,86.04651162790698,69.23076923076923,25951104000.0,129.06828859741012
115440,우리넷,KOSDAQ,7550.0,4,True,True,True,False,True,1917358905.5,19.651347068145796,53.68098159509202,1341363200.0,8.515210095507753
126640,화신정공,KOSDAQ,1550.0,4,True,True,True,False,True,1209283049.55,24.29831595829992,52.27272727272727,957106400.0,16.1753573329136
128660,피제이메탈,KOSDAQ,3255.0,4,True,True,True,False,True,1340850792.0,17.721518987341778,52.45098039215686,1762396965.0,10.18024879411017
138080,오이솔루션,KOSDAQ,34150.0,4,True,False,True,True,True,29458348816.0,160.88617265087854,72.70455965021861,39148842850.0,164.52977218680527
144510,지씨셀,KOSDAQ,26100.0,4,True,True,True,False,True,1668981367.5,19.4508009153318,52.88461538461539,2570354100.0,16.17426139208813
174900,앱클론,KOSDAQ,88500.0,4,True,False,True,True,True,29064153900.0,145.49237170596393,71.42857142857143,77768755500.0,204.8276432173266
178320,서진시스템,KOSDAQ,46300.0,4,True,False,True,True,True,108821470212.5,93.31941544885179,65.55716353111433,75241296600.0,78.63481334012377
183300,코미코,KOSDAQ,111500.0,4,True,True,True,False,True,13564273305.0,36.14163614163615,51.27610208816705,8735356000.0,25.462749378312388
187660,현대ADM,KOSDAQ,17500.0,4,True,False,True,True,True,262726346767.5,641.5254237288136,61.47679324894515,155736892500.0,405.0621659374531
189300,인텔리안테크,KOSDAQ,133500.0,4,True,False,True,True,True,35507744405.0,176.6839378238342,60.16771488469602,22407574500.0,120.98167176359098
194480,데브시스터즈,KOSDAQ,42950.0,4,True,True,True,False,True,5478391962.5,49.65156794425087,54.09836065573771,10467344500.0,4.924360407238426
196450,코아시아씨엠,KOSDAQ,1700.0,4,True,True,True,False,True,1821586430.1,123.97891963109356,59.860627177700344,4797547900.0,96.41598595048006
200710,에이디테크놀로지,KOSDAQ,48250.0,4,True,True,True,False,True,13538078277.5,83.11195445920303,54.79616306954437,6708535250.0,79.92653776592769
217730,강스템바이오텍,KOSDAQ,2475.0,4,True,True,True,False,True,2474797983.4,47.321428571428584,56.138022561380225,2456620650.0,50.36452004860268
219130,타이거일렉,KOSDAQ,33650.0,4,True,True,True,False,True,3431042065.0,69.94949494949493,50.9719222462203,1937499700.0,58.17057980211051
222080,씨아이에스,KOSDAQ,13170.0,4,True,True,False,True,True,90072124903.0,99.54545454545453,51.310043668122276,39555594540.0,62.160165484633566
226950,올릭스,KOSDAQ,186700.0,4,True,False,True,True,True,80485324055.0,58.22033898305086,63.089683773976155,46281623100.0,90.94616535201546
234340,헥토파이낸셜,KOSDAQ,40300.0,4,True,False,True,True,True,56891727682.5,172.48140635564573,77.9245283018868,38181912600.0,123.83591438915013
240810,원익IPS,KOSDAQ,121100.0,4,True,True,False,True,True,101299694655.0,112.08406304728547,53.7344398340249,44437281700.0,108.50281719846939
241690,유니테크노,KOSDAQ,3900.0,4,True,True,True,False,True,1118558239.25,21.684867394695793,50.96952908587258,589917900.0,16.60935864852744
242040,나무기술,KOSDAQ,6390.0,4,True,False,True,True,True,37791986727.5,385.1936218678816,65.3436018957346,90728268030.0,241.56875741669253
247540,에코프로비엠,KOSDAQ,187400.0,4,True,True,False,True,True,149370446705.0,32.25123500352858,40.89035449299258,113466389800.0,31.785753214651137
263750,펄어비스,KOSDAQ,68500.0,4,True,False,True,True,True,51591342877.5,89.48824343015214,69.30803571428571,84853621500.0,70.45949409612919
272110,케이엔제이,KOSDAQ,38250.0,4,True,True,True,False,True,7452183047.5,93.18181818181819,59.5703125,9321525000.0,66.63435630128363
277810,레인보우로보틱스,KOSDAQ,720000.0,4,True,True,False,True,True,189351733050.0,65.70771001150749,51.814223512336724,103889520000.0,77.4229319139499
282720,금양그린파워,KOSDAQ,15280.0,4,True,False,True,True,True,14740643794.5,53.87713997985901,60.31746031746031,24719113040.0,37.41934033320593
295310,에이치브이엠,KOSDAQ,103200.0,4,True,False,True,True,True,35231576205.0,214.63414634146343,65.24064171122996,28425408000.0,150.34871732670263
297090,씨에스베어링,KOSDAQ,7400.0,4,True,True,True,False,True,3859622188.5,33.09352517985611,56.85071574642127,4131997200.0,9.530646378828012
298380,에이비엘바이오,KOSDAQ,187000.0,4,True,True,False,True,True,119508074230.0,22.302158273381288,48.81065651760228,65373143000.0,46.4903038302906
307180,아이엘,KOSDAQ,4295.0,4,True,True,False,True,True,30975579908.25,53.11942959001783,43.34778259419806,28660908665.0,33.62162834831845
310210,보로노이,KOSDAQ,347500.0,4,True,False,True,True,True,36417147950.0,96.88385269121812,63.220675944334,29570165000.0,95.57796807154494
319400,현대무벡스,KOSDAQ,29800.0,4,True,True,False,True,True,84710735657.5,163.95039858281666,54.27728613569322,26545422800.0,126.71079158583436
319660,피에스케이,KOSDAQ,74000.0,4,True,False,True,True,True,34963130845.0,150.84745762711864,62.13592233009709,74388278000.0,124.15785559690362
321370,센서뷰,KOSDAQ,4565.0,4,True,False,True,True,True,40677587381.25,354.6812749003984,79.22885572139303,209802743700.0,177.0797674108064
321550,티움바이오,KOSDAQ,7420.0,4,True,True,True,False,True,2259389925.5,42.69230769230769,58.49056603773585,2464352660.0,25.757916011677516
322510,제이엘케이,KOSDAQ,8760.0,4,True,True,True,False,True,6720518484.0,57.55395683453237,57.099236641221374,14343816720.0,43.4889434889435
323280,태성,KOSDAQ,70700.0,4,True,True,False,True,True,35894746570.0,89.54423592493296,49.152542372881356,25897480700.0,82.67553775595893
331380,포커스에이아이,KOSDAQ,3095.0,4,True,True,True,False,True,1479296992.75,22.574257425742573,56.70103092783505,855102075.0,27.93564774913866
338840,와이바이오로직스,KOSDAQ,33900.0,4,True,False,True,True,True,7085385875.0,69.07730673316708,64.62715105162525,45863343900.0,90.53078842651918
347700,스피어,KOSDAQ,52800.0,4,True,False,True,True,True,103764904082.5,364.7887323943662,61.46496815286624,43142880000.0,237.63800473844245
348340,뉴로메카,KOSDAQ,66600.0,4,True,True,False,True,True,47203647915.0,124.24242424242422,42.792109256449166,23528847600.0,75.57966334049537
348350,위드텍,KOSDAQ,9900.0,4,True,True,True,False,True,1157456391.5,20.43795620437956,51.07084019769357,797811300.0,9.549023187876582
357580,아모센스,KOSDAQ,25100.0,4,True,False,True,True,True,11393458605.5,278.0120481927711,79.86289631533847,41676240800.0,187.60821115713608
368770,파이버프로,KOSDAQ,19110.0,4,True,False,True,True,True,19233105954.5,120.9248554913295,68.25622775800713,42867399120.0,120.64299363241177
380540,옵티코어,KOSDAQ,4890.0,4,True,False,True,True,True,23157739006.25,176.27118644067798,61.2701252236136,37527292770.0,121.02494101481636
382800,지앤비에스,KOSDAQ,4485.0,4,True,True,True,True,False,2468386318.0,72.50000000000001,58.33333333333333,20663736015.0,33.598445074953645
382900,범한퓨얼셀,KOSDAQ,31700.0,4,True,True,True,False,True,4489603220.0,29.918032786885252,51.286764705882355,6560885600.0,22.92324664723937
389020,자람테크놀로지,KOSDAQ,55900.0,4,True,True,True,False,True,14272648377.5,64.65390279823269,51.639344262295076,15711309900.0,39.960815979068464
389470,인벤티지랩,KOSDAQ,90800.0,4,True,False,True,True,True,24895082350.0,32.9428989751098,62.00873362445415,25878726400.0,61.173656627334736
394800,쓰리빌리언,KOSDAQ,14850.0,4,True,True,True,False,True,4768519226.5,22.524752475247524,50.73529411764706,7229277000.0,43.732396411045606
402490,그린리소스,KOSDAQ,13950.0,4,True,False,True,True,True,30152067546.0,90.31377899045022,74.46808510638297,26061013350.0,66.60754785936174
412350,레이저쎌,KOSDAQ,4950.0,4,True,True,True,False,True,15351411368.75,192.55319148936172,57.298277425203985,4451361750.0,83.71164323570017
417200,머트리얼즈,KOSDAQ,21550.0,4,True,False,True,True,True,97457473346.5,76.92939244663381,63.98826979472141,152316693000.0,76.99914580458636
417500,제이아이테크,KOSDAQ,5140.0,4,True,False,True,True,True,7072184428.5,66.88311688311688,66.81318681318682,25084551820.0,52.039518442926024
424980,마이크로투나노,KOSDAQ,14000.0,4,True,True,True,False,True,1599843709.5,85.18518518518519,59.75715524718127,658630000.0,44.31725055020952
425420,티에프이,KOSDAQ,58800.0,4,True,False,True,True,True,13345792205.0,78.45220030349014,65.15151515151516,21326348400.0,60.17259414225941
441270,파인엠텍,KOSDAQ,10850.0,4,True,True,True,False,True,8827640002.5,37.16814159292034,51.79487179487179,9980372500.0,15.443953822418477
448710,코츠테크놀로지,KOSDAQ,21300.0,4,True,True,True,False,True,6806311628.0,35.23809523809525,56.55677655677656,8230256100.0,7.98752820096833
448900,한국피아이엠,KOSDAQ,112500.0,4,True,True,False,True,True,32380619695.0,156.84931506849313,57.0989010989011,29283637500.0,185.69650904261198
452430,사피엔반도체,KOSDAQ,36000.0,4,True,True,True,False,True,2913546957.5,32.11009174311927,53.77176015473888,3292560000.0,20.767477318358175
456160,지투지바이오,KOSDAQ,100200.0,4,True,True,True,True,False,104483520210.0,58.54430379746836,51.37614678899082,454675135200.0,0.0
457550,우진엔텍,KOSDAQ,28850.0,4,True,True,False,True,True,21422353432.5,42.821782178217816,43.41801385681293,22086896450.0,16.90574600859065
474610,시스템즈,KOSDAQ,10910.0,4,True,False,True,True,True,18180373486.0,156.40423031727377,75.91424968474149,150642519770.0,114.75321096402737
475400,씨메스,KOSDAQ,39750.0,4,True,True,True,False,True,9218266330.0,45.07299270072993,56.39943741209564,11954574000.0,35.21787937544647
000070,삼양홀딩스,KOSPI,69800.0,3,True,True,False,False,True,2303172055.0,24.199288256227767,43.33333333333333,745115000.0,13.821083855563643
000155,두산우,KOSPI,502000.0,3,True,True,False,False,True,15868270550.0,13.318284424379234,41.260744985673355,7472772000.0,14.034539744558083
000157,두산2우B,KOSPI,448500.0,3,True,True,False,False,True,1473596300.0,14.852752880921894,43.24324324324324,1466595000.0,4.828908002991783
000390,삼화페인트,KOSPI,9260.0,3,True,True,False,False,True,43196524119.5,55.89225589225588,47.086247086247084,6417383720.0,40.562858617444356
000500,가온전선,KOSPI,97000.0,3,True,True,False,False,True,10173057100.0,24.518613607188698,49.77924944812362,3522167000.0,31.678081029532535
000725,현대건설우,KOSPI,70800.0,3,True,True,False,False,True,1571406500.0,29.43327239488116,48.960302457466916,1333942800.0,20.1670117790828
001120,인터내셔널,KOSPI,45450.0,3,True,True,False,False,True,10886958082.5,42.70015698587126,44.81132075471698,14025051900.0,37.9917569280515
001200,유진투자증권,KOSPI,4895.0,3,True,True,False,False,True,29864609386.75,44.18262150220913,41.6798732171157,3691471245.0,31.369720554195048
001260,남광토건,KOSPI,9030.0,3,False,True,True,False,True,428357549.0,17.425227568270472,50.53191489361702,366455460.0,5.290160092347529
001275,부국증권우,KOSPI,37100.0,3,False,True,True,False,True,373053425.0,33.21364452423698,54.054054054054056,260442000.0,31.926355934463537
001290,상상인증권,KOSPI,1196.0,3,True,True,False,False,True,14465930404.35,89.84126984126983,52.592592592592595,1517251580.0,60.35395857075818
001430,세아베스틸지주,KOSPI,67300.0,3,True,True,False,False,True,22316829445.0,57.05950991831972,45.58011049723757,11602721900.0,73.34772316909518
001440,대한전선,KOSPI,29350.0,3,True,False,False,True,True,191083863485.0,34.018264840182646,38.16425120772947,64397422000.0,41.46214501918295
001527,동양2우B,KOSPI,8980.0,3,False,True,True,False,True,8539185.0,10.049019607843146,50.42016806722689,2316840.0,2.590466398194957
001560,제일연마,KOSPI,11850.0,3,False,True,True,False,True,357138660.0,27.28249194414607,57.47126436781609,155946000.0,19.77258370183197
001620,케이비아이동국실업,KOSPI,617.0,3,True,True,False,False,True,1686118523.15,27.216494845360817,47.74647887323944,394675156.0,19.854698032207317
001740,네트웍스,KOSPI,5240.0,3,True,True,False,False,True,9835120260.5,22.002328288707808,44.98141263940521,2332135360.0,12.93590240958662
